time,nodes,primal,dual,gap,event,nsols
8.211904299998423,1675,231.01387902233586,84.05756579957406,1.7482818093158063,node,15
8.262905499985209,1691,231.01387902233586,84.05756579957406,1.7482818093158063,node,15
8.318185599986464,1705,231.01387902233586,84.14755367256387,1.745342781101638,node,15
8.372486299980665,1716,231.01387902233586,84.29433780681987,1.740562237427596,node,15
8.422655099973781,1731,231.01387902233586,84.29433780681987,1.740562237427596,node,15
8.475122199975885,1745,231.01387902233586,86.85855659715206,1.6596559748715694,node,15
8.525125099986326,1758,231.01387902233586,86.85855659715206,1.6596559748715694,node,15
8.578209499974037,1770,231.01387902233586,86.85855659715206,1.6596559748715694,node,15
8.629372299998067,1784,231.01387902233586,86.8805443166633,1.6589828694020787,node,15
8.682327699993039,1801,231.01387902233586,87.28414597893325,1.646687739582088,node,15
8.735786899982486,1817,231.01387902233586,87.40142000252378,1.6431364503650534,node,15
8.790334599994821,1835,231.01387902233586,87.40142000252378,1.6431364503650534,node,15
8.841674399998737,1849,231.01387902233586,87.62198623913743,1.6364830214171828,node,15
8.893692399986321,1866,231.01387902233586,87.62519974314121,1.6363863329215211,node,15
8.944833899993682,1879,231.01387902233586,87.62519974314121,1.6363863329215211,node,15
9.00287440000102,1893,231.01387902233586,87.62519974314121,1.6363863329215211,node,15
9.054376699990826,1908,231.01387902233586,87.62519974314121,1.6363863329215211,node,15
9.105238799995277,1923,231.01387902233586,88.18443062503286,1.6196674105049798,node,15
9.156384599977173,1936,231.01387902233586,88.18443062503286,1.6196674105049798,node,15
9.20700389999547,1951,231.01387902233586,88.18443062503286,1.6196674105049798,node,15
9.258766199985985,1964,231.01387902233586,88.18443062503286,1.6196674105049798,node,15
9.311156399984611,1979,231.01387902233586,88.18443062503286,1.6196674105049798,node,15
9.361972799990326,1994,231.01387902233586,88.18443062503286,1.6196674105049798,node,15
9.414231599977938,2006,231.01387902233586,88.18443062503286,1.6196674105049798,node,15
9.465387799980817,2023,231.01387902233586,88.18443062503286,1.6196674105049798,node,15
9.516205499996431,2034,231.01387902233586,88.18443062503286,1.6196674105049798,node,15
9.56668059999356,2047,231.01387902233586,88.18443062503286,1.6196674105049798,node,15
9.616804699995555,2062,231.01387902233586,88.18443062503286,1.6196674105049798,node,15
9.66896129999077,2075,231.01387902233586,88.18443062503286,1.6196674105049798,node,15
9.718985399988014,2089,231.01387902233586,88.18443062503286,1.6196674105049798,node,15
9.782782599999337,2102,231.01387902233586,88.18443062503286,1.6196674105049798,node,15
9.834268699982204,2116,231.01387902233586,88.18443062503286,1.6196674105049798,node,15
9.885466899984749,2131,231.01387902233586,88.18443062503286,1.6196674105049798,node,15
9.93549009997514,2144,231.01387902233586,88.18443062503286,1.6196674105049798,node,15
9.986781399988104,2157,231.01387902233586,88.18443062503286,1.6196674105049798,node,15
10.037089199991897,2168,231.01387902233586,88.5243785574375,1.6096074639196312,node,15
10.088293899985729,2184,231.01387902233586,88.5243785574375,1.6096074639196312,node,15
10.140527599985944,2201,231.01387902233586,88.5243785574375,1.6096074639196312,node,15
10.192437499994412,2221,231.01387902233586,88.5243785574375,1.6096074639196312,node,15
10.242802199994912,2235,231.01387902233586,88.5243785574375,1.6096074639196312,node,15
10.293212799995672,2248,231.01387902233586,88.64473245352295,1.6060643721098493,node,15
10.34594499997911,2263,231.01387902233586,88.64473245352295,1.6060643721098493,node,15
10.396146399987629,2278,231.01387902233586,88.89796056796105,1.598640931090084,node,15
10.44658609997714,2289,231.01387902233586,88.89796056796105,1.598640931090084,node,15
10.501674399973126,2304,231.01387902233586,88.89796056796105,1.598640931090084,node,15
10.555277999985265,2319,231.01387902233586,88.90021227840504,1.5985751113718318,node,15
10.606650899979286,2332,231.01387902233586,88.90021227840504,1.5985751113718318,node,15
10.687868999986676,2335,231.01387902233586,88.90021227840504,1.5985751113718318,node,15
10.738742599991383,2348,231.01387902233586,89.29499138896222,1.5870866375478654,node,15
10.78966379998019,2363,231.01387902233586,89.39729127875252,1.5841261599527015,node,15
10.840952399972593,2381,231.01387902233586,89.39729127875252,1.5841261599527015,node,15
10.89570259998436,2399,231.01387902233586,89.39729127875252,1.5841261599527015,node,15
10.949460399977397,2419,231.01387902233586,89.65200061842211,1.5767844267701268,node,15
11.000483899988467,2436,231.01387902233586,89.65200061842211,1.5767844267701268,node,15
11.052231399982702,2449,231.01387902233586,89.65200061842211,1.5767844267701268,node,15
11.106219899986172,2462,231.01387902233586,90.10715390917174,1.5637684578873556,node,15
11.15756859999965,2472,231.01387902233586,90.10715390917176,1.5637684578873554,node,15
11.21184999999241,2486,231.01387902233586,90.49548317684894,1.5527669549084757,node,15
11.265008099988336,2499,231.01387902233586,90.49548317684894,1.5527669549084757,node,15
11.318609499983722,2511,231.01387902233586,90.49548317684894,1.5527669549084757,node,15
11.369730399979744,2524,231.01387902233586,90.49548317684894,1.5527669549084757,node,15
11.420803399989381,2539,231.01387902233586,90.49548317684894,1.5527669549084757,node,15
11.47191359999124,2552,231.01387902233586,90.49548317684894,1.5527669549084757,node,15
11.522775399993407,2567,231.01387902233586,90.49548317684894,1.5527669549084757,node,15
11.574346299981698,2579,231.01387902233586,90.49548317684894,1.5527669549084757,node,15
11.62992179999128,2593,231.01387902233586,90.49548317684894,1.5527669549084757,node,15
11.680557499988936,2608,231.01387902233586,90.49548317684894,1.5527669549084757,node,15
11.734106999996584,2621,231.01387902233586,90.49548317684894,1.5527669549084757,node,15
11.786165299999993,2639,231.01387902233586,90.49548317684894,1.5527669549084757,node,15
11.836621299997205,2654,231.01387902233586,90.50533819056882,1.5524889872894685,node,15
11.888149599981261,2667,231.01387902233586,90.62995975697584,1.5489791636430092,node,15
11.941041199985193,2681,231.01387902233586,90.62995975697584,1.5489791636430092,node,15
11.991587899974547,2694,231.01387902233586,90.62995975697584,1.5489791636430092,node,15
12.042605899972841,2705,231.01387902233586,90.62995975697584,1.5489791636430092,node,15
12.093974299990805,2722,231.01387902233586,90.62995975697584,1.5489791636430092,node,15
12.145678599976236,2737,231.01387902233586,90.62995975697584,1.5489791636430092,node,15
12.198681599984411,2745,231.01387902233586,90.62995975697584,1.5489791636430092,node,15
12.249663299997337,2756,231.01387902233586,90.62995975697584,1.5489791636430092,node,15
12.300482799997553,2769,231.01387902233586,90.85069344560593,1.54278608407814,node,15
12.352902999991784,2782,231.01387902233586,90.85069344560593,1.54278608407814,node,15
12.4033801999758,2797,231.01387902233586,90.85069344560593,1.54278608407814,node,15
12.455582700000377,2808,231.01387902233586,90.85069344560593,1.54278608407814,node,15
12.506908699986525,2822,231.01387902233586,90.85069344560593,1.54278608407814,node,15
12.559503799973754,2837,231.01387902233586,90.85069344560593,1.54278608407814,node,15
12.61146529999678,2847,231.01387902233586,90.85069344560593,1.54278608407814,node,15
12.661470399994869,2858,231.01387902233586,90.85069344560594,1.5427860840781398,node,15
12.71455919998698,2871,231.01387902233586,90.85069344560594,1.5427860840781398,node,15
12.768767099973047,2883,231.01387902233586,90.85069344560594,1.5427860840781398,node,15
12.819117299979553,2895,231.01387902233586,90.85069344560594,1.5427860840781398,node,15
12.871412799984682,2909,231.01387902233586,90.85069344560594,1.5427860840781398,node,15
12.921741899976041,2925,231.01387902233586,90.85069344560594,1.5427860840781398,node,15
12.972014099999797,2933,231.01387902233586,90.85069344560594,1.5427860840781398,node,15
13.029556800000137,2944,231.01387902233586,90.85069344560594,1.5427860840781398,node,15
13.082702799991239,2958,231.01387902233586,91.1628849287651,1.5340781964376256,node,15
13.135143599996809,2975,231.01387902233586,91.1628849287651,1.5340781964376256,node,15
13.188366999995196,2991,231.01387902233586,91.1628849287651,1.5340781964376256,node,15
13.23932789999526,3008,231.01387902233586,91.1628849287651,1.5340781964376256,node,15
13.292588699987391,3022,231.01387902233586,92.052146962789,1.5095979468650582,node,15
13.342950599995675,3038,231.01387902233586,92.34041618349104,1.5017634592775135,node,15
13.393695599981584,3056,231.01387902233586,92.39267138789111,1.5003485184714802,node,15
13.446423599991249,3072,231.01387902233586,92.39267138789111,1.5003485184714802,node,15
13.496981999982381,3085,231.01387902233586,92.39267138789111,1.5003485184714802,node,15
13.549249599978793,3099,231.01387902233586,92.39267138789111,1.5003485184714802,node,15
13.599840499984566,3113,231.01387902233586,92.39267138789111,1.5003485184714802,node,15
13.654720399994403,3126,231.01387902233586,92.39267138789111,1.5003485184714802,node,15
13.708355099981418,3140,231.01387902233586,92.60205680958767,1.4946949018352425,node,15
13.758484299993142,3155,231.01387902233586,93.95720314354787,1.4587138749691464,node,15
13.81266319999122,3168,231.01387902233586,94.15306346731418,1.453599176860918,node,15
13.863487499998882,3171,231.01387902233586,94.17256869590196,1.4530909820280682,node,15
13.916829699999653,3187,231.01387902233586,94.17256869590196,1.4530909820280682,node,15
13.967565799976,3203,231.01387902233586,94.27153546983277,1.450515713688159,node,15
14.0188331999816,3217,231.01387902233586,94.27153546983277,1.450515713688159,node,15
14.07190849998733,3232,231.01387902233586,94.27153546983277,1.450515713688159,node,15
14.123452399973758,3250,231.01387902233586,94.31710144974069,1.4493318334791871,node,15
14.174424699973315,3266,231.01387902233586,94.31710144974069,1.4493318334791871,node,15
14.226899499975843,3278,231.01387902233586,94.31710144974069,1.4493318334791871,node,15
14.277158999990206,3293,231.01387902233586,95.09939642888342,1.4291834406655888,node,15
14.329013299982762,3307,231.01387902233586,95.14021252484208,1.4281412968466491,node,15
14.386970999999903,3318,231.01387902233586,95.14021252484208,1.4281412968466491,node,15
14.44168959997478,3336,231.01387902233586,95.14696216477576,1.4279690466865924,node,15
14.492853099975036,3356,231.01387902233586,95.39095647657555,1.4217587028710024,node,15
14.542910699994536,3372,231.01387902233586,95.6417004283088,1.4154095754027236,node,15
14.594895699992776,3389,231.01387902233586,95.6417004283088,1.4154095754027236,node,15
14.646743399993284,3402,231.01387902233586,95.64671673773785,1.4152828962835509,node,15
14.6985977999866,3412,231.01387902233586,95.82120476031685,1.4108847264046023,node,15
14.74918329998036,3425,231.01387902233586,95.8942358212175,1.409048646605116,node,15
14.79944339999929,3436,231.01387902233586,95.8942358212175,1.409048646605116,node,15
14.849981199979084,3450,231.01387902233586,95.8942358212175,1.409048646605116,node,15
14.900007399992319,3464,231.01387902233586,95.8942358212175,1.409048646605116,node,15
14.95198069998878,3473,231.01387902233586,95.8942358212175,1.409048646605116,node,15
15.006820399983553,3487,231.01387902233586,95.8942358212175,1.409048646605116,node,15
15.057900599989807,3501,231.01387902233586,95.8942358212175,1.409048646605116,node,15
15.107958599983249,3513,231.01387902233586,95.8942358212175,1.409048646605116,node,15
15.158135599980596,3525,231.01387902233586,95.8942358212175,1.409048646605116,node,15
15.208402999996906,3541,231.01387902233586,95.8942358212175,1.409048646605116,node,15
15.26022369999555,3555,231.01387902233586,95.8942358212175,1.409048646605116,node,15
15.311411599977873,3569,231.01387902233586,95.8942358212175,1.409048646605116,node,15
15.361816199991154,3586,231.01387902233586,95.8942358212175,1.409048646605116,node,15
15.412046299985377,3601,231.01387902233586,95.89633510257129,1.4089959097523594,node,15
15.462937299977057,3616,231.01387902233586,95.89633510257129,1.4089959097523594,node,15
15.513153399981093,3635,231.01387902233586,96.00261356287785,1.4063290617711262,node,15
15.56490539998049,3650,231.01387902233586,96.00737236922974,1.4062097870348083,node,15
15.61629079998238,3663,231.01387902233586,96.00737236922974,1.4062097870348083,node,15
15.667849799996475,3674,231.01387902233586,96.00737236922974,1.4062097870348083,node,15
15.720555699983379,3686,231.01387902233586,96.03926885929447,1.4054106384419738,node,15
15.771668499975931,3698,231.01387902233586,96.03926885929447,1.4054106384419738,node,15
15.822042999992846,3712,231.01387902233586,96.03926885929447,1.4054106384419738,node,15
15.878062399977352,3723,231.01387902233586,96.03926885929447,1.4054106384419738,node,15
15.930933099996764,3737,231.01387902233586,96.03926885929447,1.4054106384419738,node,15
15.983084899984533,3748,231.01387902233586,96.03926885929447,1.4054106384419738,node,15
16.03575009998167,3761,231.01387902233586,96.1431883317641,1.4028106726102068,node,15
16.085764399991604,3775,231.01387902233586,96.1431883317641,1.4028106726102068,node,15
16.13773940000101,3790,231.01387902233586,96.1431883317641,1.4028106726102068,node,15
16.18877729997621,3805,231.01387902233586,96.48703489051535,1.3942478829872764,node,15
16.238862099999096,3820,231.01387902233586,96.48703489051535,1.3942478829872764,node,15
16.289125199982664,3833,231.01387902233586,96.48703489051535,1.3942478829872764,node,15
16.340615199995227,3851,231.01387902233586,96.48703489051535,1.3942478829872764,node,15
16.391367399977753,3871,231.01387902233586,96.48703489051535,1.3942478829872764,node,15
16.441687499987893,3892,231.01387902233586,96.93664810754825,1.3831428415601188,node,15
16.492232199991122,3912,231.01387902233586,96.93664810754825,1.3831428415601188,node,15
16.740837899997132,3926,231.01387902233586,96.97635839500745,1.382166982197477,node,16
16.792250099999364,3943,231.01387902233586,96.97635839500745,1.382166982197477,node,16
16.842336299974704,3957,231.01387902233586,97.02614275837588,1.3809446861927666,node,16
16.89278789999662,3974,231.01387902233586,97.02614275837588,1.3809446861927666,node,16
16.944694899983006,3988,231.01387902233586,97.02614275837588,1.3809446861927666,node,16
16.997053999977652,4003,231.01387902233586,97.02614275837588,1.3809446861927666,node,16
17.047135099972365,4022,231.01387902233586,97.02614275837588,1.3809446861927666,node,16
17.098913999972865,4039,231.01387902233586,97.0986157919954,1.3791675827512686,node,16
17.149043399986112,4055,231.01387902233586,97.12135383074835,1.3786105723456,node,16
17.199590799980797,4071,231.01387902233586,97.26500635852798,1.3750975573969215,node,16
17.249667899974156,4083,231.01387902233586,97.26500635852798,1.3750975573969215,node,16
17.29991499998141,4098,231.01387902233586,97.29225959285164,1.3744322517441991,node,16
17.351633899990702,4112,231.01387902233586,97.29225959285164,1.3744322517441991,node,16
17.40164399999776,4125,231.01387902233586,97.29225959285165,1.3744322517441987,node,16
17.451748899999075,4137,231.01387902233586,97.43380664987373,1.3709827929896983,node,16
17.501984899980016,4154,231.01387902233586,97.43380664987373,1.3709827929896983,node,16
17.578415999974823,4168,231.01387902233586,97.54580865620922,1.3682604327626415,node,16
17.63273029998527,4185,231.01387902233586,97.5653517013973,1.3677860530792032,node,16
17.68333089997759,4200,231.01387902233586,97.5653517013973,1.3677860530792032,node,16
17.736343199998373,4215,231.01387902233586,97.5653517013973,1.3677860530792032,node,16
17.78655649998109,4231,231.01387902233586,97.5653517013973,1.3677860530792032,node,16
17.837493399973027,4254,231.01387902233586,97.5653517013973,1.3677860530792032,node,16
17.888522699999157,4268,231.01387902233586,97.5653517013973,1.3677860530792032,node,16
17.940921999979764,4282,231.01387902233586,97.57493272265515,1.3675535568030024,node,16
17.99110980000114,4298,231.01387902233586,97.57493272265515,1.3675535568030024,node,16
18.04182819998823,4313,231.01387902233586,97.57493272265515,1.3675535568030024,node,16
18.09211420000065,4328,231.01387902233586,97.57493272265515,1.3675535568030024,node,16
18.143788499990478,4341,231.01387902233586,97.57493272265515,1.3675535568030024,node,16
18.195170399994822,4358,231.01387902233586,97.72192193572485,1.3639923821216065,node,16
18.24604499997804,4373,231.01387902233586,97.72542684607538,1.3639075978271187,node,16
18.29607769998256,4386,231.01387902233586,97.72542684607538,1.3639075978271187,node,16
18.347478999989107,4401,231.01387902233586,97.72542684607538,1.3639075978271187,node,16
18.397892299981322,4420,231.01387902233586,97.72542684607538,1.3639075978271187,node,16
18.450500899984036,4438,231.01387902233586,97.73734589089794,1.3636193198883424,node,16
18.500896099983947,4463,231.01387902233586,97.8785222608975,1.360210122569719,node,16
18.550970099982806,4483,231.01387902233586,97.8785222608975,1.360210122569719,node,16
18.601057399995625,4501,231.01387902233586,98.15498929008838,1.3535622660972921,node,16
18.65113349998137,4518,231.01387902233586,98.15498929008838,1.3535622660972921,node,16
18.705301899986807,4536,231.01387902233586,98.48903428783812,1.34557969516879,node,16
18.758900299988454,4552,231.01387902233586,98.48903428783812,1.34557969516879,node,16
18.812976999994135,4567,231.01387902233586,98.48903428783812,1.34557969516879,node,16
18.864346799993655,4580,231.01387902233586,98.88559082690352,1.336173320000881,node,16
18.917708299995866,4595,231.01387902233586,98.88559082690352,1.336173320000881,node,16
18.969977999979164,4610,231.01387902233586,98.88559082690352,1.336173320000881,node,16
19.02931999997236,4622,231.01387902233586,98.88559082690352,1.336173320000881,node,16
19.080399599974044,4635,231.01387902233586,98.88559082690352,1.336173320000881,node,16
19.13130729997647,4651,231.01387902233586,98.92613386696735,1.3352158827211,node,16
19.18254650000017,4665,231.01387902233586,99.03307828848313,1.3326941160951593,node,16
19.233206599979894,4678,231.01387902233586,99.03307828848313,1.3326941160951593,node,16
19.286369499983266,4693,231.01387902233586,99.04427556007165,1.332430397577323,node,16
19.339054099982604,4708,231.01387902233586,99.04427556007165,1.332430397577323,node,16
19.39170009997906,4723,231.01387902233586,99.04427556007165,1.332430397577323,node,16
19.44305559998611,4739,231.01387902233586,99.04427556007165,1.332430397577323,node,16
19.493563799973344,4754,231.01387902233586,99.04427556007165,1.332430397577323,node,16
19.544149900000775,4766,231.01387902233586,99.04427556007165,1.332430397577323,node,16
19.595335999998497,4777,231.01387902233586,99.14435197186033,1.3300760399130294,node,16
19.647064299992053,4791,231.01387902233586,99.14435197186033,1.3300760399130294,node,16
19.699321399995824,4807,231.01387902233586,99.14435197186033,1.3300760399130294,node,16
19.753353099978995,4821,231.01387902233586,99.14435197186033,1.3300760399130294,node,16
19.807125599996652,4836,231.01387902233586,99.14435197186033,1.3300760399130294,node,16
19.8575413999788,4854,231.01387902233586,99.20403090903648,1.3286743180240355,node,16
19.908581799973035,4875,231.01387902233586,99.20403090903648,1.3286743180240355,node,16
19.959516399976565,4895,231.01387902233586,99.20403090903648,1.3286743180240355,node,16
20.0111184999987,4909,231.01387902233586,99.20403090903648,1.3286743180240355,node,16
20.06407539997599,4923,231.01387902233586,99.20403090903648,1.3286743180240355,node,16
20.11590609999257,4939,231.01387902233586,99.20403090903648,1.3286743180240355,node,16
20.168747599993367,4954,231.01387902233586,99.2202174221556,1.3282944245065835,node,16
20.219274499977473,4965,231.01387902233586,99.2202174221556,1.3282944245065835,node,16
20.269708199979505,4978,231.01387902233586,99.2202174221556,1.3282944245065835,node,16
